date,open,high,low,close,volume,rsi_14,rsi_30,ma_5,ma_10,ma_20,ma_50,dist_ma_5,dist_ma_20,retorno_1d,retorno_5d,retorno_10d,retorno_20d,volatilidad_5,volatilidad_10,volatilidad_20,rango_diario,rango_pct,volumen_ma_5,volumen_ma_20,volumen_ratio,momentum_5,momentum_10,momentum_20,bb_media,bb_superior,bb_inferior,bb_posicion,atr_14,atr_pct
2011-02-10,131.60000610351562,132.47000122070312,131.3000030517578,132.32000732421875,162708500,70.59437510739994,68.60464806812504,132.05600280761718,130.86900177001954,129.9255012512207,127.0792007446289,0.19991860346264073,1.8429839022657175,0.03780377269422264,1.17755662891601,1.7924469056024517,2.908699206645027,0.5495325456317841,1.6030861353110588,1.5382939197850418,1.1699981689453125,0.8842186397998828,131058380.0,145886475.0,1.1153090099681962,1.540008544921875,2.3300018310546875,3.7400054931640625,129.9255012512207,133.0020890907908,126.84891341165063,0.8891496355476453,1.2292867388044075,0.9290255976122587
2011-02-11,131.8000030517578,133.27999877929688,131.77000427246094,133.11000061035156,137710300,70.77715389857738,70.77006605271355,132.44800415039063,131.4080017089844,130.1625015258789,127.32120071411133,0.49981610837204854,2.2644763660190153,0.5970323778754949,1.494477167428765,4.220168601732466,3.6924559269765123,0.42710596819475255,1.3051023125398422,1.6473051313686198,1.5099945068359375,1.1343959882143595,131673480.0,146319570.0,0.9411611857525278,1.9600067138671875,5.3899993896484375,4.7400054931640625,130.1625015258789,133.45711178861615,126.86789126314166,0.9473213596475301,1.2664288112095414,0.9514152245530492
2011-02-14,133.02999877929688,133.5399932861328,132.8800048828125,133.42999267578125,101690700,71.51510387526645,71.2388977223241,132.74000244140626,131.88300170898438,130.36900100708007,127.53860061645508,0.5198058020825804,2.3479444078389013,0.24039671246518513,1.1063055554848988,3.6913275336966977,3.194114096323908,0.5097003251174255,1.0392193972369266,1.7864758575553847,0.6599884033203125,0.49463272093854077,129523800.0,145520210.0,0.6988080899553403,1.459991455078125,4.75,4.1299896240234375,130.36900100708007,133.94195272219085,126.7960492919693,0.9283561481891275,1.229999542236327,0.9218313795647708
2011-02-15,133.02000427246094,133.22000122070312,132.32000732421875,133.00999450683594,119575400,67.00607864952048,67.32554425932832,132.8279998779297,132.11000061035156,130.54350051879882,127.74100051879883,0.13701525963915256,1.8894038984973667,-0.31477043543415295,0.33189044150925273,1.736261984317089,2.694556917272317,0.5109934728186828,1.0093000878029657,1.867780464693099,0.899993896484375,0.6766362932509712,133624320.0,145778915.0,0.8202516804299168,0.4399871826171875,2.269989013671875,3.489990234375,130.54350051879882,134.27906144818502,126.80793958941263,0.8301370309120342,1.2464267185756128,0.9370925269165047
2011-02-16,133.4600067138672,134.00999450683594,133.19000244140625,133.85000610351562,130183500,68.66535919355766,69.11517398350236,133.1440002441406,132.4460006713867,130.8235008239746,127.96280059814453,0.5302573590101227,2.313426303744344,0.6315402085341093,1.1945276933688298,2.5749103141294416,4.366476493969307,0.5653126986987101,0.9685300736181387,1.9247461152544816,0.8199920654296875,0.6126201180712162,130373680.0,144690170.0,0.8997397680851436,1.5800018310546875,3.3600006103515625,5.600006103515625,130.8235008239746,134.67299305448356,126.97400859346564,0.8931044795407835,1.2649977547781799,0.9450860643217812
2011-02-17,133.4600067138672,134.42999267578125,133.33999633789062,134.25,109810500,88.54780305896341,68.66175157929564,133.52999877929688,132.79300079345703,131.1320007324219,128.19120056152343,0.5392055922154007,2.377756192358011,0.29883741370548833,1.4585796319163347,2.653311861975971,4.817300187959028,0.51904011680361,0.9259958577749059,1.9560832315257568,1.089996337890625,0.8119153354864991,119794080.0,141393410.0,0.776630961796593,1.92999267578125,3.470001220703125,6.1699981689453125,131.1320007324219,135.0441671954734,127.21983426937037,0.8985003318527074,1.1399972098214286,0.8491599328278797
2011-02-18,134.3699951171875,134.69000244140625,134.05999755859375,134.52999877929688,130002400,87.54813662771338,70.12398826777681,133.81399841308593,133.1310012817383,131.44000091552735,128.41620056152342,0.5350713488140788,2.3508808903275775,0.2085651987313808,1.066785487517219,2.577205520482373,4.7986319984556935,0.6119503961774857,0.8751166268989184,1.9830784682910174,0.6300048828125,0.4683006679023719,118252500.0,140320385.0,0.9264683816253783,1.4199981689453125,3.3800048828125,6.160003662109375,131.44000091552735,135.40615785210937,127.47384397894531,0.8895455869722142,1.109283447265625,0.8245621477225012
2011-02-22,133.1199951171875,134.55999755859375,131.47000122070312,131.8300018310547,233116400,56.464989827465125,61.614656586855986,133.49400024414064,133.11700134277345,131.5765007019043,128.57760055541993,-1.246496778913467,0.19266444068512179,-2.0069850388326094,-1.1991238346346522,-0.10608425274946098,2.114636404703263,1.0925567536876495,0.8966096910101388,1.9059917321414697,3.089996337890625,2.3439249753258564,144537640.0,146290430.0,1.593517771463246,-1.5999908447265625,-0.1399993896484375,2.7299957275390625,131.5765007019043,135.38848416618725,127.76451723762136,0.5332505546686657,1.1664254324776786,0.8847951272673867
2011-02-23,131.75,132.07000732421875,130.2100067138672,131.02000427246094,227584000,52.9477161013497,59.692891526876934,133.09600219726562,132.96200103759764,131.66900100708008,128.70840057373047,-1.5597748170736054,-0.4929001736591353,-0.6144258115324819,-1.496120830433334,-1.169195870953721,1.4322258494545714,1.5707564521334716,1.1102113789043675,1.8262788292696854,1.8600006103515625,1.4196310103025356,166139360.0,149292020.0,1.5244217339948913,-1.989990234375,-1.5500030517578125,1.850006103515625,131.66900100708008,135.32155866561945,128.01644334854072,0.4111585914185574,1.2628544398716517,0.9638638365829231
2011-02-24,130.8800048828125,131.44000244140625,129.6999969482422,130.92999267578125,260431400,50.853206772882096,58.54488911505503,132.51199951171876,132.8279998779297,131.73200073242188,128.8358004760742,-1.1938593046417658,-0.6088179426270874,-0.06870065161386218,-2.18155643973309,-1.01308804218333,0.9716931631280623,1.7526325199943056,1.2720831167920907,1.7746954452069856,1.7400054931640625,1.3289586729549399,192188940.0,155249515.0,1.6775021809246875,-2.920013427734375,-1.3400115966796875,1.2599945068359375,131.73200073242188,135.28139162283586,128.1826098420079,0.38702173395347134,1.2864270891462053,0.9825304827838441
2011-02-25,131.47999572753906,132.41000366210938,131.39999389648438,132.3300018310547,141686900,56.00817322259601,59.04484440924388,132.12799987792968,132.8289993286133,131.8490005493164,128.98900054931642,0.1528835321140342,0.3648122319731765,1.0692807099899948,-1.43016623385126,0.007553284675565486,1.8001355788954676,1.4630517647469563,1.2716435006756757,1.730388050467787,1.010009765625,0.7632507758251802,198564220.0,156168725.0,0.9072680845668682,-1.9199981689453125,0.0099945068359375,2.339996337890625,131.8490005493164,135.30977665025196,128.38822444838084,0.5694932679418724,1.3228563581194197,0.9996647319693279
2011-02-28,132.82000732421875,133.32000732421875,132.3800048828125,133.14999389648438,141585500,56.00810486602731,61.19960816279835,131.85199890136718,132.83299865722657,132.12050018310546,129.17000045776368,0.9844333085068869,0.7792081561545251,0.6196569591804035,-1.0257971421500311,0.03004529032335501,4.251481853964356,0.9295257153236454,1.2726879071593495,1.4520461155060502,0.94000244140625,0.705972575663084,200880840.0,148466135.0,0.9536551887741942,-1.3800048828125,0.0399932861328125,5.42999267578125,132.12050018310546,135.02459241411756,129.21640795209336,0.6772487978145454,1.3042853219168526,0.9795609325606512
2011-03-01,133.57000732421875,133.69000244140625,130.88999938964844,130.92999267578125,258565500,42.83210533897446,53.601387921495856,131.6719970703125,132.58299865722657,132.23300018310547,129.29220031738282,-0.5635248276328805,-0.9853875398122449,-1.6672935204405936,-0.6827043486101414,-1.8736417126805183,1.7485235685931633,1.017801618046628,1.3831381584600253,1.243666305866595,2.8000030517578125,2.1385497658213364,205970660.0,153931950.0,1.6797390015523093,-0.9000091552734375,-2.5,2.25,132.23300018310547,134.72033279483867,129.74566757137228,0.2380713176079258,1.4392852783203125,1.0992785143465025
2011-03-02,130.75,131.82000732421875,130.35000610351562,131.2100067138672,200277400,45.3590354105037,53.72410750672153,131.70999755859376,132.4029998779297,132.25650024414062,129.430400390625,-0.3796149525430957,-0.7912605643893865,0.2138654653249139,0.14501788674279315,-1.3532725865019413,0.35949304035152174,0.9905555045331196,1.43745246506745,1.2181489227760232,1.470001220703125,1.1203423104068517,200509340.0,155586105.0,1.2872447703475833,0.19000244140625,-1.79998779296875,0.470001220703125,132.25650024414062,134.69279808969267,129.82020239858858,0.2852287370807264,1.4714279174804688,1.1214296487990028
2011-03-03,132.39999389648438,133.6199951171875,132.38999938964844,133.47000122070312,176480100,54.21861146188775,61.02195124151521,132.21799926757814,132.36499938964843,132.40550003051757,129.60780044555665,0.9469224765617812,0.803970522327396,1.7224254181804621,1.9399745566408333,-0.28390352296182586,2.2836965300726986,1.1317770785379435,1.3994701688478857,1.1720856657938956,1.2299957275390625,0.921552196216113,183719080.0,158493930.0,1.1134817592068036,2.540008544921875,-0.3800048828125,2.9799957275390625,132.40550003051757,134.74967136210537,130.06132869892977,0.7270527703844333,1.5599986485072546,1.1688009547011797
2011-03-04,133.3699951171875,133.6300048828125,131.60000610351562,132.47000122070312,277202300,47.68786541406519,58.95551796719021,132.24599914550782,132.18699951171874,132.4900001525879,129.74940048217775,0.16938287482620612,-0.015094672701138703,-0.7492320303095101,0.10579565307282657,-1.3258836344855696,1.2922483997406031,1.1369606266653045,1.2368243070921403,1.107890646903969,2.029998779296875,1.5324214996531726,210822160.0,165059710.0,1.679406197914682,0.1399993896484375,-1.779998779296875,1.69000244140625,132.4900001525879,134.70578144639583,130.27421885877996,0.4954871602308723,1.5971418108258928,1.2056630151040437
2011-03-07,132.86000061035156,133.16000366210938,130.74000549316406,131.42999267578125,216790400,43.13188137571971,56.05699263399141,131.9019989013672,131.8769989013672,132.50400009155274,129.86240036010742,-0.35784615056432684,-0.8105471646360953,-0.7850898583364185,-1.2917771682665724,-2.304323297141586,0.2134950761170984,1.0521046853030918,0.9363059386716944,1.091717409529294,2.4199981689453125,1.8412830432967437,225863140.0,169167490.0,1.281513368792077,-1.720001220703125,-3.100006103515625,0.279998779296875,132.50400009155274,134.68743491061133,130.32056527249415,0.2540555352518929,1.7228567940848214,1.3108551244728892
2011-03-08,131.63999938964844,133.0,131.07000732421875,132.5800018310547,174615000,48.593879734304146,56.775682470303934,132.23200073242188,131.95199890136718,132.5345001220703,130.0020004272461,0.26317464509744853,0.034331973140929985,0.8749975038881308,1.26022244525692,0.56891450321086,0.4622267217618825,0.9216944861146793,0.9618138935052829,1.0845107452872114,1.92999267578125,1.4557193008947305,209073040.0,172276285.0,1.0135753739988067,1.6500091552734375,0.75,0.6100006103515625,132.5345001220703,134.70352161264475,130.36547863149588,0.5104889945033059,1.7814287458147322,1.3436632382044982
2011-03-09,132.32000732421875,132.8000030517578,131.60000610351562,132.38999938964844,153806000,45.01364845864657,56.24030063306112,132.46799926757814,132.08899841308593,132.5254997253418,130.13680038452148,-0.05888205329661798,-0.10224472722169589,-0.14331153928355267,0.899316069965983,1.0456381258685754,-0.13578330287791207,0.7245857716104568,0.9105136199463796,1.0849474188972823,1.1999969482421875,0.9064105701144184,199778760.0,175012945.0,0.878826420525636,1.17999267578125,1.3699951171875,-0.1800079345703125,132.5254997253418,134.69539456313638,130.35560488754723,0.4687772113806482,1.7957142421177454,1.356382091091808
2011-03-10,131.0,131.17999267578125,129.80999755859375,129.94000244140625,301291800,37.08810950468003,50.48649338209539,131.76199951171876,131.98999938964843,132.40899963378905,130.21900039672852,-1.3827940355067694,-1.864674757162613,-1.8505906484910462,-2.6447881524026884,-0.7561218129955027,-1.7615496755070459,1.1174390279096018,1.0872082898540032,1.2293168831728938,1.3699951171875,1.0543289914168432,224741100.0,182755700.0,1.6486041201450898,-3.529998779296875,-0.989990234375,-2.3300018310546875,132.40899963378905,134.86763340013485,129.95036586744325,-0.002107557900419995,1.9021432059151786,1.4638626829123778
2011-03-11,129.52000427246094,131.30999755859375,129.49000549316406,130.83999633789062,225621800,39.341431379635594,51.500158620128765,131.43599853515624,131.84099884033202,132.33499908447266,130.31740036010743,-0.4534543077300104,-1.1297107771374484,0.6926226562834037,-1.2304709502469313,-1.12597708195179,-1.118508845530597,1.0968272623125188,1.1364217972639534,1.2785170289135976,1.8199920654296875,1.3910058975617892,214425000.0,185901365.0,1.213664030923065,-1.6300048828125,-1.4900054931640625,-1.480010986328125,132.33499908447266,134.89203314229985,129.77796502664546,0.20766858931625076,1.9871422903878349,1.5187575252265335
2011-03-14,129.99000549316406,130.47999572753906,129.05999755859375,130.0500030517578,234974100,44.22079234604501,54.33891988318086,131.16000061035157,131.53099975585937,132.18199920654297,130.40400039672852,-0.8462927366791707,-1.6129247307371812,-0.6037857751789222,-1.0499807509140369,-2.3281945075691146,-2.2988487300448446,1.260177895237349,1.1621959122277699,1.3613056875216356,1.4199981689453125,1.0918863019020275,218061740.0,190764555.0,1.2317492628544124,-1.3799896240234375,-3.0999908447265625,-3.05999755859375,132.18199920654297,134.90461058158624,129.4593878314997,0.1084648410845504,1.893571036202567,1.4560330578761742
2011-03-15,126.58999633789062,129.3300018310547,126.5,128.55999755859375,359585400,42.350740780455126,49.78087114309248,130.3559997558594,131.29400024414062,131.9384994506836,130.46020034790038,-1.3777671918663703,-2.5606641777464443,-1.1457173842364776,-3.0321347238956853,-1.8101239209997178,-3.649850396845178,1.4021161544973466,1.4929557151240682,1.5489466019661824,2.8300018310546875,2.20130824890912,255055820.0,203659290.0,1.7656223784340994,-4.0200042724609375,-2.3699951171875,-4.8699951171875,131.9384994506836,135.03639265461595,128.84060624675124,-0.04529024560970835,2.0142854963030135,1.5668057985027288
2011-03-16,128.14999389648438,128.57000732421875,125.27999877929688,126.18000030517578,468670300,37.07134535955096,41.768949598382896,129.11399993896484,130.79099960327147,131.59699974060058,130.44280029296874,-2.2724101454342875,-4.116354815157336,-1.8512735676844083,-4.690685937836947,-3.833553960301561,-5.134948111969983,1.8338973539183279,2.2029297391668616,1.9903086993152221,3.290008544921875,2.6073930392809817,318028680.0,221114035.0,2.119586393509575,-6.209999084472656,-5.030006408691406,-6.829994201660156,131.59699974060058,135.57761713923102,127.61638234197014,-0.18042201660583512,2.125,1.684102072325668
2011-03-17,128.0,128.38999938964844,127.0999984741211,127.8499984741211,254303700,37.98282813853894,45.46702371791799,128.6959991455078,130.22899932861327,131.29699935913087,130.4602001953125,-0.6573636142567286,-2.6253462773976595,1.3235046480474688,-1.6084376850982407,-4.21068606816667,-4.482635305040105,1.8367440125986887,2.159992021838562,2.0828778408079818,1.2900009155273438,1.0089956440542789,308631060.0,227320045.0,1.1187033681961482,-2.0900039672851562,-5.620002746582031,-6.000007629394531,131.29699935913087,135.46275504074683,127.1312436775149,0.08626943723297942,2.177142007010324,1.7028877848997492
2011-03-18,128.83999633789062,128.8800048828125,127.51000213623048,127.76000213623048,230435400,34.95257297014999,44.77870946722228,128.0800003051758,129.75799942016602,130.97249946594238,130.46260025024415,-0.2498424173819842,-2.452802949330031,-0.07039213059422122,-2.3540158115765597,-3.5555212810978176,-4.834262840796666,1.4032647518596515,2.1303504752798874,2.1040481639861066,1.370002746582017,1.072325237691514,309593780.0,233351290.0,0.9875042902055523,-3.079994201660142,-4.709999084472642,-6.489997863769517,130.97249946594238,135.1805957939146,126.76440313797016,0.11829565207934255,2.204284667968749,1.7253323662426996
2011-03-21,129.35000610351562,130.00999450683594,129.1999969482422,129.74000549316406,153992600,46.63274963688082,47.69081714660418,128.01800079345702,129.5890007019043,130.73299980163574,130.50960037231445,1.345127004822789,-0.7595590325154118,1.549783440690855,-0.23836797487069017,-1.2858459079322482,-3.5605391582520074,1.2973140098475877,2.0484328696882317,1.9443493444966844,0.80999755859375,0.6243236660232979,293397480.0,234550800.0,0.6565426338345467,-0.30999755859375,-1.6899871826171875,-4.7899932861328125,130.73299980163574,134.62169849062911,126.84430111264237,0.37232305870312543,2.1649981907435807,1.66872059432559
2011-03-22,129.72000122070312,129.88999938964844,129.1699981689453,129.2899932861328,129538600,44.618799944917846,45.557021058724004,128.16399993896485,129.2599998474121,130.60599937438965,130.55260025024415,0.8785566521832898,-1.0076153427565253,-0.3468569353921924,0.5678249388627599,-2.48152700217511,-1.926730265980725,1.4097624104922086,1.7583324503035491,1.9518636880288933,0.720001220703125,0.5568885900625611,247388120.0,229371910.0,0.5647535480695958,0.7299957275390625,-3.290008544921875,-2.540008544921875,130.60599937438965,134.50972675044744,126.70227199833187,0.33144236757821166,2.111426762172152,1.6330937209497218
2011-03-23,128.92999267578125,130.0,128.32000732421875,129.66000366210938,148603100,38.05645455232509,45.13865699377261,128.86000061035156,128.98700027465821,130.53799934387206,130.60620025634765,0.6208311717899734,-0.672597777027215,0.2861863989409352,2.7579674659351294,-2.062086063996549,-1.0380098962013418,0.9784436795340982,1.392177163943392,1.960352989498613,1.67999267578125,1.2956907514512088,183374680.0,225422865.0,0.6592192854970591,3.4800033569335938,-2.7299957275390625,-1.3600006103515625,130.53799934387206,134.4587053228693,126.61729336487484,0.38803092013708584,2.059284210205076,1.5882185346620208
2011-03-24,130.39999389648438,131.08999633789062,129.6699981689453,130.89999389648438,159129800,45.15131066163129,47.781002205528345,129.46999969482422,129.082999420166,130.53649940490723,130.67560012817384,1.1044984977452788,0.27846195756301856,0.9563398113163535,2.3856045825300987,0.7387959343090111,-0.022912075899339523,1.1303077029144153,1.4945303390916247,1.9600487280839753,1.4199981689453125,1.0847962071474548,164339900.0,220357785.0,0.7221428550845163,3.0499954223632812,0.959991455078125,-0.029998779296875,130.53649940490723,134.45659686107518,126.61640194873928,0.5463629406719486,2.0164266313825316,1.540432945304123
2011-03-25,131.24000549316406,131.8699951171875,130.88999938964844,131.3000030517578,155642800,49.58202742457457,48.36642659268947,130.1779998779297,129.12900009155274,130.4849994659424,130.73000015258788,0.861899226351797,0.6245956157038117,0.30558378451090995,2.7708209583094945,0.3515795832638391,-0.7783562042203207,0.8701840829209352,1.5602526407285982,1.9236378817873345,0.9799957275390625,0.7463790592242051,149381380.0,221055580.0,0.7040889897463796,3.5400009155273295,0.4600067138671875,-1.029998779296875,130.4849994659424,134.33227522951705,126.63772370236772,0.6059195695733247,1.9135693141392278,1.457402337900105
2011-03-28,131.5800018310547,131.9199981689453,130.94000244140625,130.97999572753906,109762400,44.565202743676466,46.53658258218024,130.42599792480468,129.22199935913085,130.37649955749512,130.78220016479492,0.4247602560448004,0.46288723204890314,-0.24372225192760277,0.9557501016448811,0.7151039246120705,-1.6297395932532655,0.8906071606088848,1.6465770717912633,1.8240304228506705,0.9799957275390625,0.7482025954387892,140535340.0,219464425.0,0.5001375507670548,1.239990234375,0.92999267578125,-2.1699981689453125,130.37649955749512,134.02456040319646,126.72843871179379,0.5827146524646188,1.845712389264786,1.4091559394338242
2011-03-29,130.8699951171875,131.89999389648438,130.44000244140625,131.86000061035156,129798800,48.280343515418686,47.49283116042605,130.93999938964845,129.55199966430663,130.42299995422363,130.8334001159668,0.7026128188418527,1.1018000326877158,0.6718620487994764,1.9877851788042467,2.5668972576432747,0.7103093153554729,0.8089490237146487,1.8206453887290879,1.8505451215382187,1.459991455078125,1.1072284607311835,140587380.0,213026090.0,0.6093094043081765,2.57000732421875,3.3000030517578125,0.9300079345703125,130.42299995422363,134.12409019730006,126.72190971114719,0.694132074841475,1.8642834254673528,1.4138354442878704
2011-03-30,132.5500030517578,133.16000366210938,132.36000061035156,132.77000427246094,135835000,60.20186229490886,49.622657624652774,131.56199951171874,130.21100006103515,130.50099983215333,130.8984001159668,0.9182018859743745,1.7386873995034067,0.6901286651730398,2.39858130688948,5.2227008649126105,1.1889318487694922,0.7735796890427203,1.6490773661099007,1.9171414809429215,0.8000030517578125,0.6025480349583363,138033760.0,209803970.0,0.6474377010120447,3.1100006103515625,6.590003967285156,1.55999755859375,130.50099983215333,134.33528279403916,126.66671687026748,0.7958838018558285,1.7728549412318617,1.3352827326824046
